945.30700683594	1	25	16777215	1416054648	0	3c6d8b08	678725889	这不是他亲生父亲 剧组安排他演这个乞丐完全是因为失误 
3322.3000488281	1	25	16777215	1416054663	0	81535486	678726346	专业精神？
4588.669921875	1	25	16777215	1416054667	0	D94a72d4	678726450	没人看到福吗？
5192.6499023438	1	25	16777215	1416054671	0	01ff0d35	678726573	·-0-在唱水手么
5148.58984375	1	25	16777215	1416054680	0	9b9675c5	678726860	233333333
5240.0297851562	1	25	16777215	1416054716	0	01ff0d35	678727861	然后死了么
3399.6999511719	1	25	16777215	1416054737	0	81535486	678728438	字幕君你怎么
5283.3701171875	1	25	16777215	1416054759	0	01ff0d35	678729030	居然正过来了
683.32598876953	4	25	16711680	1416054783	0	806aaa8a	678729701	不是北京 自己看地图去
5598.4799804688	1	25	16777215	1416054792	0	41bd4aad	678729962	笑看键盘侠撕逼
3462.3701171875	1	25	16777215	1416054803	0	81535486	678730261	BOSS登场了
5325.9501953125	1	25	16777215	1416054804	0	01ff0d35	678730313	你只需要当众强奸别人就可以了
3479.1101074219	1	25	16777215	1416054817	0	81535486	678730647	说不出来了吧
1123.9200439453	1	25	16777215	1416054819	0	3d79b4e2	678730706	2333333
5358.4501953125	1	25	16777215	1416054835	0	01ff0d35	678731147	···衣服。，头发
3496.6499023438	1	25	16777215	1416054835	0	81535486	678731148	基友的声音，哭声
5374.1098632812	1	25	16777215	1416054854	0	01ff0d35	678731714	吓死我了
5844.6801757812	1	25	16777215	1416054864	0	f1e2d003	678731994	太好看
2.5120000839233	1	25	16777215	1416054884	0	cc613f9f	678732563	另外1083个楚门你们好
3557.1101074219	1	25	16777215	1416054895	0	81535486	678732842	我就知道
5414.75	1	25	16777215	1416054905	0	01ff0d35	678733126	老子可是能把世界顶破的男人
4056.4899902344	1	25	13434879	1416054912	0	e61cda0e	678733343	2333333333拉屎打炮什么的别闹
1505.8599853516	1	25	16777215	1416054931	0	cacbffd8	678733936	海报出现那个女的
5468.6000976562	1	25	16777215	1416054959	0	01ff0d35	678734775	老子买的房和车全特么加的
3600.9799804688	1	25	16777215	1416054975	0	81535486	678735218	噢噢噢噢？等等，拍楚门的镜头怎么这么古老，你们的怎么这么清？
4113.4702148438	1	25	13434879	1416054977	0	e61cda0e	678735287	这妹子挺好看
1992.8599853516	1	25	16777215	1416054993	0	799adb64	678735746	主角突然发现自己有操控世界的能力233333
4124.8901367188	1	25	13434879	1416054999	0	e61cda0e	678735921	哦卧xiang槽kan
3635.0700683594	1	25	16777215	1416055010	0	81535486	678736257	日本？
5544.1201171875	1	25	16777215	1416055039	0	01ff0d35	678737123	真实的天
5565	1	25	16777215	1416055066	0	01ff0d35	678737854	你下一句是。草泥马
4251.4399414062	1	25	13434879	1416055139	0	e61cda0e	678740136	23333333333333333333哈哈哈哈萌萌哒
5636.7001953125	1	25	16777215	1416055144	0	01ff0d35	678740299	楚门想说。特么的也不分成给我
5650.41015625	1	25	16777215	1416055154	0	01ff0d35	678740621	楚门想说。赚那么多。特么的也不分成给我
5688.240234375	1	25	16777215	1416055192	0	01ff0d35	678741834	楚门想说。特么的也不分成给我
3809.8601074219	1	25	16777215	1416055198	0	81535486	678742039	2333333333333333333我上电视辣哈哈哈哈哈
5382.6098632812	1	25	16777215	1416055202	0	D48c0204	678742125	1161个小伙伴
3836.2600097656	1	25	16777215	1416055224	0	81535486	678742832	全部人
3843.7299804688	1	25	16777215	1416055240	0	81535486	678743337	我听到施工声
4720.1801757812	1	25	16777215	1416055282	0	19cc1469	678744686	这不就暴露了吗
49.347999572754	1	25	16777215	1416055288	0	f6572978	678744864	怎么调清晰度呀
5782.9301757812	1	25	16777215	1416055289	0	01ff0d35	678744921	后面还有么
5799.580078125	1	25	16777215	1416055303	0	01ff0d35	678745329	真（有生之年）
5702.1298828125	1	25	16777215	1416055326	0	513f91aa	678745960	新闻联播什么时候大结局
1617.4000244141	1	25	65535	1416055328	0	ba289529	678746032	这个妹子真心是为他好
5786.2900390625	1	25	16777215	1416055365	0	9b9675c5	678747129	大型密室逃脱
5872.9599609375	1	25	16777215	1416055381	0	01ff0d35	678747810	这些英文都是什么意思
1266.5200195312	4	25	16711680	1416055391	0	806aaa8a	678748123	美露 好看点啊
5784.2001953125	1	25	16777215	1416055398	0	faeab7b6	678748318	神之嘲讽
6167.3798828125	1	25	16777215	1416055403	0	01ff0d35	678748478	枚彩蛋=-=
1685.4200439453	1	25	65535	1416055425	0	ba289529	678749138	左边这妹子有点像Taylor Swift
5760.6499023438	1	25	16777215	1416055441	0	01ff0d35	678749615	对他们俩来说就是看戏
5871.2700195312	1	25	16777215	1416055460	0	f4797476	678750173	20141115
4570.7900390625	1	25	13434879	1416055464	0	e61cda0e	678750311	233333333333啤酒哥
1783.6199951172	1	25	16777215	1416055499	0	3d79b4e2	678751314	2333333333
1803.9200439453	1	25	16777215	1416055519	0	3d79b4e2	678751944	233333333
4632.2700195312	1	25	13434879	1416055529	0	e61cda0e	678752206	2333333333333333
1821.6400146484	1	25	16777215	1416055537	0	3d79b4e2	678752446	2333333333
0.90700000524521	1	25	16777215	1416055592	0	a615d19c	678754115	王嘟嘟我爱你
4701.4799804688	1	25	13434879	1416055609	0	e61cda0e	678754589	哦月亮你怎么了！！！！
789.56896972656	1	25	16777215	1416055621	0	9670f3d7	678754947	这个简直吊到爆
6105.1000976562	1	25	16777215	1416055663	0	fed8e9c0	678756319	ai
6124.259765625	1	25	16777215	1416055682	0	fed8e9c0	678756883	神作
5124.8100585938	1	25	16777215	1416055688	0	19cc1469	678757036	导演坏掉了
5147.6899414062	1	25	16777215	1416055712	0	19cc1469	678757788	23333333333333
